18.625 6.41305e-43
18.75 5.82693e-43
18.875 5.2921e-43
19 4.80781e-43
19.125 4.36452e-43
19.25 3.96032e-43
19.375 3.58972e-43
19.5 3.25455e-43
19.625 2.94975e-43
19.75 2.67232e-43
19.875 2.42066e-43
20 2.19478e-43
20.125 1.99078e-43
20.25 1.80952e-43
20.375 1.65463e-43
20.5 1.51407e-43
20.625 1.3828e-43
20.75 1.2754e-43
20.875 1.17771e-43
21 1.11077e-43
21.125 1.08257e-43
21.25 1.11997e-43
21.375 1.29857e-43
21.5 1.81501e-43
21.625 2.84717e-43
21.75 6.01941e-43
21.875 2.23254e-42
22 2.56901e-42
22.125 6.07768e-43
22.25 2.72753e-43
22.375 1.5438e-43
22.5 8.83665e-44
22.625 5.77769e-44
22.75 4.23433e-44
22.875 3.36019e-44
23 2.80557e-44
23.125 2.41476e-44
23.25 2.12175e-44
23.375 1.89143e-44
23.5 1.70598e-44
23.625 1.55128e-44
23.75 1.41871e-44
23.875 1.30223e-44
24 1.19977e-44
24.125 1.1077e-44
24.25 1.02434e-44
24.375 9.4982e-45
24.5 8.8191e-45
24.625 8.20207e-45
24.75 7.63339e-45
24.875 7.11186e-45
25 6.63203e-45
25.125 6.1918e-45
25.25 5.78829e-45
25.375 5.41649e-45
25.5 5.07479e-45
25.625 4.75936e-45
25.75 4.46911e-45
25.875 4.19843e-45
26 3.95148e-45
26.125 3.7226e-45
26.25 3.51157e-45
26.375 3.31868e-45
26.5 3.14439e-45
26.625 2.98822e-45
26.75 2.85187e-45
26.875 2.73843e-45
27 2.65727e-45
27.125 2.63395e-45
27.25 2.68569e-45
27.375 2.92604e-45
27.5 4.00998e-45
27.625 1.06426e-44
27.75 6.53042e-44
27.875 8.28287e-45
28 3.29447e-45
28.125 2.30161e-45
28.25 1.91795e-45
28.375 1.68918e-45
28.5 1.53277e-45
28.625 1.4212e-45
28.75 1.33457e-45
28.875 1.26448e-45
29 1.20479e-45
29.125 1.15159e-45
29.25 1.1033e-45
29.375 1.05889e-45
29.5 1.01794e-45
29.625 9.7992e-46
29.75 9.44103e-46
29.875 9.10625e-46
30 8.78843e-46
30.125 8.4919e-46
30.25 8.20814e-46
30.375 7.93902e-46
30.5 7.68252e-46
30.625 7.44074e-46
30.75 7.21267e-46
30.875 6.99494e-46
31 6.78944e-46
31.125 6.59709e-46
31.25 6.41177e-46
31.375 6.23458e-46
31.5 6.06739e-46
31.625 5.90778e-46
31.75 5.75602e-46
31.875 5.6105e-46
32 5.47242e-46
32.125 5.34038e-46
32.25 5.21331e-46
32.375 5.09232e-46
32.5 4.97893e-46
32.625 4.87131e-46
32.75 4.76783e-46
32.875 4.66969e-46
33 4.57691e-46
33.125 4.48824e-46
33.25 4.40358e-46
33.375 4.32151e-46
33.5 4.24441e-46
33.625 4.16986e-46
33.75 4.09889e-46
33.875 4.03001e-46
34 3.96494e-46
34.125 3.90274e-46
34.25 3.84287e-46
34.375 3.78587e-46
34.5 3.73091e-46
34.625 3.68003e-46
34.75 3.63089e-46
34.875 3.58307e-46
35 3.537e-46
35.125 3.49342e-46
35.25 3.45117e-46
35.375 3.41181e-46
35.5 3.37421e-46
35.625 3.33848e-46
35.75 3.3046e-46
35.875 3.27126e-46
36 3.24046e-46
36.125 3.21151e-46
36.25 3.18374e-46
36.375 3.15643e-46
36.5 3.13115e-46
36.625 3.10636e-46
36.75 3.08398e-46
36.875 3.06134e-46
37 3.04083e-46
37.125 3.02041e-46
37.25 3.00127e-46
37.375 2.98335e-46
37.5 2.96604e-46
37.625 2.94991e-46
37.75 2.93445e-46
37.875 2.91968e-46
38 2.90601e-46
38.125 2.8931e-46
38.25 2.88016e-46
38.375 2.8682e-46
38.5 2.85717e-46
38.625 2.84652e-46
38.75 2.83565e-46
38.875 2.82571e-46
39 2.81622e-46
39.125 2.80767e-46
39.25 2.79871e-46
39.375 2.7898e-46
39.5 2.7818e-46
39.625 2.7744e-46
39.75 2.76628e-46
39.875 2.75866e-46
40 2.74986e-46
40.125 2.74064e-46
40.25 2.73287e-46
40.375 2.72677e-46
40.5 2.72189e-46
40.625 2.71591e-46
40.75 2.71223e-46
40.875 2.70892e-46
41 2.7047e-46
41.125 2.70109e-46
41.25 2.69865e-46
41.375 2.69696e-46
41.5 2.69556e-46
41.625 2.69473e-46
41.75 2.69449e-46
41.875 2.69372e-46
42 2.69289e-46
42.125 2.69226e-46
42.25 2.69225e-46
42.375 2.69232e-46
42.5 2.69199e-46
42.625 2.69275e-46
42.75 2.69347e-46
42.875 2.69338e-46
43 2.69377e-46
43.125 2.69394e-46
43.25 2.69332e-46
43.375 2.6929e-46
43.5 2.69317e-46
43.625 2.69286e-46
43.75 2.69238e-46
43.875 2.69203e-46
44 2.69104e-46
44.125 2.69039e-46
44.25 2.68977e-46
44.375 2.68794e-46
44.5 2.68668e-46
44.625 2.68561e-46
44.75 2.68375e-46
44.875 2.68183e-46
45 2.67939e-46
45.125 2.67654e-46
45.25 2.673e-46
45.375 2.67018e-46
45.5 2.6669e-46
45.625 2.66481e-46
45.75 2.66074e-46
45.875 2.65651e-46
46 2.65222e-46
46.125 2.64688e-46
46.25 2.64165e-46
46.375 2.63533e-46
46.5 2.63112e-46
46.625 2.62755e-46
46.75 2.62239e-46
46.875 2.61939e-46
47 2.61713e-46
47.125 2.61562e-46
47.25 2.62511e-46
47.375 2.64235e-46
47.5 2.65564e-46
47.625 2.6666e-46
47.75 2.67535e-46
47.875 2.68027e-46
48 2.67669e-46
48.125 2.66664e-46
48.25 2.6497e-46
48.375 2.63019e-46
48.5 2.6114e-46
48.625 2.5904e-46
48.75 2.57099e-46
48.875 2.55055e-46
49 2.52821e-46
49.125 2.50546e-46
49.25 2.48229e-46
49.375 2.45893e-46
49.5 2.43504e-46
49.625 2.40952e-46
49.75 2.38171e-46
49.875 2.3498e-46
50 2.31701e-46
50.125 2.28098e-46
50.25 2.24168e-46
50.375 2.19983e-46
50.5 2.16193e-46
50.625 2.12929e-46
50.75 2.0986e-46
50.875 2.0702e-46
51 2.04341e-46
51.125 2.0179e-46
51.25 1.99361e-46
51.375 1.97024e-46
51.5 1.94829e-46
51.625 1.92717e-46
51.75 1.90505e-46
51.875 1.88107e-46
52 1.85637e-46
52.125 1.83252e-46
52.25 1.80868e-46
52.375 1.78603e-46
52.5 1.76467e-46
52.625 1.74329e-46
52.75 1.72216e-46
52.875 1.70053e-46
53 1.67889e-46
53.125 1.65735e-46
53.25 1.63588e-46
53.375 1.61533e-46
53.5 1.59489e-46
53.625 1.57541e-46
53.75 1.55577e-46
53.875 1.53532e-46
54 1.51486e-46
54.125 1.49575e-46
54.25 1.47664e-46
54.375 1.4577e-46
54.5 1.43928e-46
54.625 1.42126e-46
54.75 1.40331e-46
54.875 1.38638e-46
55 1.37009e-46
55.125 1.35351e-46
55.25 1.33593e-46
55.375 1.31764e-46
55.5 1.30036e-46
55.625 1.28197e-46
55.75 1.26325e-46
55.875 1.24489e-46
56 1.22707e-46
56.125 1.2094e-46
56.25 1.19218e-46
56.375 1.1754e-46
56.5 1.15878e-46
56.625 1.14216e-46
56.75 1.12652e-46
56.875 1.11105e-46
57 1.09633e-46
57.125 1.08195e-46
57.25 1.06789e-46
57.375 1.05447e-46
57.5 1.04164e-46
57.625 1.02893e-46
57.75 1.01675e-46
57.875 1.00589e-46
58 9.95837e-47
58.125 9.87236e-47
58.25 9.80978e-47
58.375 9.77168e-47
58.5 9.75245e-47
58.625 9.76971e-47
58.75 9.83227e-47
58.875 9.91739e-47
59 1.00513e-46
59.125 1.03076e-46
59.25 1.07776e-46
59.375 1.16366e-46
59.5 1.29365e-46
59.625 1.58227e-46
59.75 2.58335e-46
59.875 9.17072e-46
60 2.37543e-45
60.125 4.1803e-46
60.25 1.92123e-46
60.375 1.38692e-46
60.5 1.16091e-46
60.625 1.03272e-46
60.75 9.49441e-47
60.875 8.96574e-47
61 8.61331e-47
61.125 8.34331e-47
61.25 8.10771e-47
61.375 7.90087e-47
61.5 7.74236e-47
61.625 7.60155e-47
61.75 7.48721e-47
61.875 7.39068e-47
62 7.30159e-47
62.125 7.22241e-47
62.25 7.15122e-47
62.375 7.0865e-47
62.5 7.02642e-47
62.625 6.97046e-47
62.75 6.91835e-47
62.875 6.86742e-47
63 6.82032e-47
63.125 6.77562e-47
63.25 6.73305e-47
63.375 6.69193e-47
63.5 6.65398e-47
63.625 6.61564e-47
63.75 6.57939e-47
63.875 6.54393e-47
64 6.51025e-47
64.125 6.47702e-47
64.25 6.44538e-47
64.375 6.41474e-47
64.5 6.38608e-47
64.625 6.35773e-47
64.75 6.3316e-47
64.875 6.3039e-47
65 6.27798e-47
65.125 6.25338e-47
65.25 6.22992e-47
65.375 6.20507e-47
65.5 6.18341e-47
65.625 6.1613e-47
65.75 6.14048e-47
65.875 6.12022e-47
66 6.10117e-47
66.125 6.08294e-47
66.25 6.06451e-47
66.375 6.048e-47
66.5 6.03103e-47
66.625 6.01401e-47
66.75 5.99883e-47
66.875 5.98375e-47
67 5.9699e-47
67.125 5.95598e-47
67.25 5.94339e-47
67.375 5.93077e-47
67.5 5.91956e-47
67.625 5.90893e-47
67.75 5.89885e-47
67.875 5.88871e-47
68 5.87817e-47
68.125 5.86926e-47
68.25 5.86044e-47
68.375 5.85247e-47
68.5 5.84491e-47
68.625 5.83821e-47
68.75 5.83179e-47
68.875 5.82657e-47
69 5.81935e-47
69.125 5.81377e-47
69.25 5.80756e-47
69.375 5.80263e-47
69.5 5.79911e-47
69.625 5.7941e-47
69.75 5.78944e-47
69.875 5.78615e-47
70 5.78233e-47
70.125 5.77844e-47
70.25 5.77595e-47
70.375 5.7752e-47
70.5 5.77278e-47
70.625 5.77151e-47
70.75 5.77112e-47
70.875 5.7708e-47
71 5.76887e-47
71.125 5.77024e-47
71.25 5.77116e-47
71.375 5.77408e-47
71.5 5.77591e-47
71.625 5.77941e-47
71.75 5.78166e-47
71.875 5.78486e-47
72 5.78727e-47
72.125 5.79176e-47
72.25 5.79596e-47
72.375 5.80087e-47
72.5 5.80634e-47
72.625 5.81129e-47
72.75 5.81684e-47
72.875 5.82235e-47
73 5.82846e-47
73.125 5.83501e-47
73.25 5.84235e-47
73.375 5.84695e-47
73.5 5.85342e-47
73.625 5.85694e-47
73.75 5.86139e-47
73.875 5.86306e-47
74 5.86614e-47
74.125 5.86855e-47
74.25 5.87291e-47
74.375 5.87773e-47
74.5 5.88234e-47
74.625 5.88796e-47
74.75 5.89448e-47
74.875 5.89834e-47
75 5.90099e-47
75.125 5.90466e-47
75.25 5.9081e-47
75.375 5.9104e-47
75.5 5.91323e-47
75.625 5.9166e-47
75.75 5.9196e-47
75.875 5.92176e-47
76 5.92286e-47
76.125 5.92468e-47
76.25 5.92587e-47
76.375 5.92745e-47
76.5 5.92974e-47
76.625 5.9306e-47
76.75 5.93045e-47
76.875 5.93129e-47
77 5.93136e-47
77.125 5.93174e-47
77.25 5.93208e-47
77.375 5.93463e-47
77.5 5.93678e-47
77.625 5.93913e-47
77.75 5.94005e-47
77.875 5.94044e-47
78 5.94213e-47
78.125 5.94643e-47
78.25 5.95057e-47
78.375 5.95461e-47
78.5 5.95801e-47
78.625 5.96293e-47
78.75 5.96735e-47
78.875 5.97387e-47
79 5.98298e-47
79.125 5.98984e-47
79.25 5.99877e-47
79.375 6.00882e-47
79.5 6.01798e-47
79.625 6.02815e-47
79.75 6.03737e-47
79.875 6.04691e-47
80 6.05605e-47
80.125 6.06536e-47
80.25 6.07504e-47
80.375 6.08287e-47
80.5 6.09152e-47
80.625 6.10112e-47
80.75 6.11035e-47
80.875 6.11929e-47
81 6.12726e-47
81.125 6.13408e-47
81.25 6.14254e-47
81.375 6.15057e-47
81.5 6.15556e-47
81.625 6.16338e-47
81.75 6.16851e-47
81.875 6.17485e-47
82 6.18069e-47
82.125 6.18632e-47
82.25 6.19136e-47
82.375 6.19666e-47
82.5 6.20053e-47
82.625 6.20454e-47
82.75 6.20766e-47
82.875 6.2095e-47
83 6.21099e-47
83.125 6.21317e-47
83.25 6.21462e-47
83.375 6.21606e-47
83.5 6.21748e-47
83.625 6.21817e-47
83.75 6.21927e-47
83.875 6.21992e-47
84 6.21934e-47
84.125 6.21852e-47
84.25 6.21725e-47
84.375 6.21654e-47
84.5 6.21431e-47
84.625 6.21186e-47
84.75 6.20936e-47
84.875 6.20645e-47
85 6.20266e-47
85.125 6.19953e-47
85.25 6.19434e-47
85.375 6.18909e-47
85.5 6.18292e-47
85.625 6.17709e-47
85.75 6.17014e-47
85.875 6.16166e-47
86 6.15311e-47
86.125 6.1441e-47
86.25 6.13482e-47
86.375 6.1249e-47
86.5 6.11434e-47
86.625 6.1029e-47
86.75 6.09067e-47
86.875 6.07849e-47
87 6.063e-47
87.125 6.05184e-47
87.25 6.03898e-47
87.375 6.02399e-47
87.5 6.0084e-47
87.625 5.99336e-47
87.75 5.97817e-47
87.875 5.96194e-47
88 5.9459e-47
88.125 5.92847e-47
88.25 5.90987e-47
88.375 5.89201e-47
88.5 5.87393e-47
88.625 5.85684e-47
88.75 5.83815e-47
88.875 5.81921e-47
89 5.80039e-47
89.125 5.78608e-47
89.25 5.77327e-47
89.375 5.76441e-47
89.5 5.76436e-47
89.625 5.77807e-47
89.75 5.82304e-47
89.875 5.87425e-47
90 5.9712e-47
90.125 6.02007e-47
90.25 5.94388e-47
90.375 5.81661e-47
90.5 5.70577e-47
90.625 5.62392e-47
90.75 5.55298e-47
90.875 5.50706e-47
91 5.469e-47
91.125 5.43189e-47
91.25 5.39813e-47
91.375 5.36647e-47
91.5 5.3358e-47
91.625 5.30517e-47
91.75 5.27588e-47
91.875 5.24621e-47
92 5.21816e-47
92.125 5.19109e-47
92.25 5.16504e-47
92.375 5.13803e-47
92.5 5.11148e-47
92.625 5.08468e-47
92.75 5.05747e-47
92.875 5.03043e-47
93 5.00313e-47
93.125 4.97667e-47
93.25 4.94987e-47
93.375 4.92314e-47
93.5 4.89597e-47
93.625 4.86848e-47
93.75 4.84203e-47
93.875 4.8151e-47
94 4.78803e-47
94.125 4.76132e-47
94.25 4.73527e-47
94.375 4.70795e-47
94.5 4.68162e-47
94.625 4.65475e-47
94.75 4.62849e-47
94.875 4.60248e-47
95 4.57612e-47
95.125 4.54993e-47
95.25 4.52357e-47
95.375 4.49746e-47
95.5 4.4722e-47
95.625 4.44649e-47
95.75 4.42011e-47
95.875 4.39501e-47
96 4.37055e-47
96.125 4.34555e-47
96.25 4.32077e-47
96.375 4.29614e-47
96.5 4.2709e-47
96.625 4.24648e-47
96.75 4.22248e-47
96.875 4.19875e-47
97 4.17528e-47
97.125 4.15251e-47
97.25 4.12803e-47
97.375 4.10392e-47
97.5 4.08078e-47
97.625 4.05831e-47
97.75 4.03542e-47
97.875 4.01302e-47
98 3.99112e-47
98.125 3.96891e-47
98.25 3.94721e-47
98.375 3.92551e-47
98.5 3.90487e-47
98.625 3.8842e-47
98.75 3.86374e-47
98.875 3.84419e-47
99 3.82454e-47
99.125 3.805e-47
99.25 3.78572e-47
99.375 3.76666e-47
99.5 3.74906e-47
99.625 3.73105e-47
99.75 3.71271e-47
99.875 3.69492e-47
100 3.67856e-47
100.125 3.66239e-47
100.25 3.64623e-47
100.375 3.63072e-47
100.5 3.61494e-47
100.625 3.60074e-47
100.75 3.5861e-47
100.875 3.57158e-47
101 3.55727e-47
101.125 3.54318e-47
101.25 3.52931e-47
101.375 3.51458e-47
101.5 3.50118e-47
101.625 3.48742e-47
101.75 3.47376e-47
101.875 3.46037e-47
102 3.44657e-47
102.125 3.43309e-47
102.25 3.41975e-47
102.375 3.40648e-47
102.5 3.39367e-47
102.625 3.3813e-47
102.75 3.36889e-47
102.875 3.35647e-47
103 3.34412e-47
103.125 3.3328e-47
103.25 3.32157e-47
103.375 3.31019e-47
103.5 3.29913e-47
103.625 3.28837e-47
103.75 3.27795e-47
103.875 3.26743e-47
104 3.2572e-47
104.125 3.24693e-47
104.25 3.23705e-47
104.375 3.22786e-47
104.5 3.21849e-47
104.625 3.20937e-47
104.75 3.20076e-47
104.875 3.19216e-47
105 3.18366e-47
105.125 3.17576e-47
105.25 3.16805e-47
105.375 3.16056e-47
105.5 3.15306e-47
105.625 3.14601e-47
105.75 3.13893e-47
105.875 3.1319e-47
106 3.125e-47
106.125 3.11842e-47
106.25 3.11207e-47
106.375 3.10566e-47
106.5 3.0993e-47
106.625 3.09336e-47
106.75 3.08765e-47
106.875 3.08193e-47
107 3.07655e-47
107.125 3.07099e-47
107.25 3.06582e-47
107.375 3.06074e-47
107.5 3.05565e-47
107.625 3.0505e-47
107.75 3.04522e-47
107.875 3.04061e-47
108 3.03608e-47
108.125 3.03175e-47
108.25 3.02739e-47
108.375 3.02298e-47
108.5 3.01882e-47
108.625 3.01477e-47
108.75 3.01095e-47
108.875 3.00707e-47
109 3.00333e-47
109.125 2.99964e-47
109.25 2.99608e-47
109.375 2.99254e-47
109.5 2.98921e-47
109.625 2.986e-47
109.75 2.98265e-47
109.875 2.97944e-47
110 2.97637e-47
110.125 2.97341e-47
110.25 2.97051e-47
110.375 2.96775e-47
110.5 2.96516e-47
110.625 2.96248e-47
110.75 2.95979e-47
110.875 2.95737e-47
111 2.95465e-47
111.125 2.95239e-47
111.25 2.95006e-47
111.375 2.94772e-47
111.5 2.94559e-47
111.625 2.94329e-47
111.75 2.94108e-47
111.875 2.93904e-47
112 2.93724e-47
112.125 2.9354e-47
112.25 2.9335e-47
112.375 2.93164e-47
112.5 2.92998e-47
112.625 2.92819e-47
112.75 2.92645e-47
112.875 2.92467e-47
113 2.92281e-47
113.125 2.92112e-47
113.25 2.91943e-47
113.375 2.91786e-47
113.5 2.91625e-47
113.625 2.91462e-47
113.75 2.9132e-47
113.875 2.91189e-47
114 2.91053e-47
114.125 2.90895e-47
114.25 2.90752e-47
114.375 2.906e-47
114.5 2.90454e-47
114.625 2.90302e-47
114.75 2.90159e-47
114.875 2.89998e-47
115 2.89853e-47
115.125 2.89759e-47
115.25 2.89657e-47
115.375 2.89544e-47
115.5 2.89434e-47
115.625 2.89301e-47
115.75 2.89197e-47
115.875 2.89095e-47
116 2.88956e-47
116.125 2.88844e-47
116.25 2.88724e-47
116.375 2.88595e-47
116.5 2.8848e-47
116.625 2.88367e-47
116.75 2.88255e-47
116.875 2.88131e-47
117 2.87993e-47
117.125 2.87888e-47
117.25 2.87781e-47
117.375 2.87673e-47
117.5 2.87554e-47
117.625 2.87436e-47
117.75 2.8732e-47
117.875 2.87218e-47
118 2.871e-47
118.125 2.86992e-47
118.25 2.86883e-47
118.375 2.86772e-47
118.5 2.86668e-47
118.625 2.86559e-47
118.75 2.86443e-47
118.875 2.86351e-47
119 2.86249e-47
119.125 2.86145e-47
119.25 2.86047e-47
119.375 2.85932e-47
119.5 2.8583e-47
119.625 2.85724e-47
119.75 2.85614e-47
119.875 2.85524e-47
120 2.85415e-47
120.125 2.8531e-47
120.25 2.85212e-47
120.375 2.85114e-47
120.5 2.85029e-47
120.625 2.84956e-47
120.75 2.84846e-47
120.875 2.84741e-47
121 2.8466e-47
121.125 2.84555e-47
121.25 2.84458e-47
121.375 2.84366e-47
121.5 2.84271e-47
121.625 2.84181e-47
121.75 2.84087e-47
121.875 2.83987e-47
122 2.83902e-47
122.125 2.83804e-47
122.25 2.83708e-47
122.375 2.83614e-47
122.5 2.83521e-47
122.625 2.83431e-47
122.75 2.83352e-47
122.875 2.83275e-47
123 2.83186e-47
123.125 2.83101e-47
123.25 2.83001e-47
123.375 2.82912e-47
123.5 2.82829e-47
123.625 2.82748e-47
123.75 2.82639e-47
123.875 2.82552e-47
124 2.82463e-47
124.125 2.82388e-47
124.25 2.82307e-47
124.375 2.82227e-47
124.5 2.82145e-47
124.625 2.8206e-47
124.75 2.81978e-47
124.875 2.81897e-47
125 2.81819e-47
125.125 2.81748e-47
125.25 2.81661e-47
125.375 2.81584e-47
125.5 2.81512e-47
125.625 2.81435e-47
125.75 2.81363e-47
125.875 2.8128e-47
126 2.81205e-47
126.125 2.81129e-47
126.25 2.81048e-47
126.375 2.80974e-47
126.5 2.80899e-47
126.625 2.80821e-47
126.75 2.8074e-47
126.875 2.80658e-47
127 2.80587e-47
127.125 2.80522e-47
127.25 2.80443e-47
127.375 2.80373e-47
127.5 2.80285e-47
127.625 2.80199e-47
127.75 2.80125e-47
127.875 2.80046e-47
128 2.79965e-47
128.125 2.79888e-47
128.25 2.79819e-47
128.375 2.79747e-47
128.5 2.79659e-47
128.625 2.79587e-47
128.75 2.79503e-47
128.875 2.79433e-47
129 2.79353e-47
129.125 2.79285e-47
129.25 2.79212e-47
129.375 2.79143e-47
129.5 2.79065e-47
129.625 2.78985e-47
129.75 2.78914e-47
129.875 2.78839e-47
130 2.7877e-47
130.125 2.78694e-47
130.25 2.78619e-47
130.375 2.78545e-47
130.5 2.78471e-47
130.625 2.784e-47
130.75 2.78326e-47
130.875 2.78251e-47
131 2.78176e-47
131.125 2.78111e-47
131.25 2.78041e-47
131.375 2.77975e-47
131.5 2.77906e-47
131.625 2.77837e-47
131.75 2.77759e-47
131.875 2.7769e-47
132 2.77605e-47
132.125 2.7754e-47
132.25 2.77465e-47
132.375 2.77399e-47
132.5 2.77342e-47
132.625 2.77267e-47
132.75 2.77195e-47
132.875 2.77118e-47
133 2.77047e-47
133.125 2.76973e-47
133.25 2.769e-47
133.375 2.7683e-47
133.5 2.76753e-47
133.625 2.76684e-47
133.75 2.7661e-47
133.875 2.76546e-47
134 2.76464e-47
134.125 2.76397e-47
134.25 2.76329e-47
134.375 2.76255e-47
134.5 2.76187e-47
134.625 2.7611e-47
134.75 2.76043e-47
134.875 2.75969e-47
135 2.75908e-47
135.125 2.75837e-47
135.25 2.75763e-47
135.375 2.75694e-47
135.5 2.75622e-47
135.625 2.75552e-47
135.75 2.7549e-47
135.875 2.75417e-47
136 2.75347e-47
136.125 2.75278e-47
136.25 2.75204e-47
136.375 2.75135e-47
136.5 2.7507e-47
136.625 2.75005e-47
136.75 2.74944e-47
136.875 2.74873e-47
137 2.7481e-47
137.125 2.74746e-47
137.25 2.7467e-47
137.375 2.746e-47
137.5 2.74534e-47
137.625 2.74468e-47
137.75 2.74402e-47
137.875 2.74332e-47
138 2.74262e-47
138.125 2.74196e-47
138.25 2.74128e-47
138.375 2.74067e-47
138.5 2.74004e-47
138.625 2.73938e-47
138.75 2.73863e-47
138.875 2.73793e-47
139 2.73729e-47
139.125 2.73658e-47
139.25 2.73602e-47
139.375 2.73541e-47
139.5 2.7348e-47
139.625 2.73415e-47
139.75 2.73349e-47
139.875 2.73282e-47
140 2.73213e-47
140.125 2.73142e-47
140.25 2.73076e-47
140.375 2.73017e-47
140.5 2.72951e-47
140.625 2.72882e-47
140.75 2.72805e-47
140.875 2.72741e-47
141 2.72679e-47
141.125 2.72615e-47
141.25 2.72554e-47
141.375 2.72488e-47
141.5 2.72426e-47
141.625 2.72354e-47
141.75 2.7229e-47
141.875 2.72224e-47
142 2.72157e-47
142.125 2.7209e-47
142.25 2.72026e-47
142.375 2.71964e-47
142.5 2.71903e-47
142.625 2.71841e-47
142.75 2.71781e-47
142.875 2.71718e-47
143 2.7166e-47
143.125 2.71596e-47
143.25 2.7153e-47
143.375 2.71468e-47
143.5 2.71411e-47
143.625 2.7135e-47
143.75 2.71284e-47
143.875 2.71214e-47
144 2.71153e-47
144.125 2.71092e-47
144.25 2.71026e-47
144.375 2.70964e-47
144.5 2.70893e-47
144.625 2.70831e-47
144.75 2.70763e-47
144.875 2.7069e-47
145 2.70627e-47
145.125 2.70568e-47
145.25 2.70509e-47
145.375 2.70447e-47
145.5 2.7038e-47
145.625 2.70318e-47
145.75 2.70255e-47
145.875 2.70199e-47
146 2.70135e-47
146.125 2.70075e-47
146.25 2.70023e-47
146.375 2.69955e-47
146.5 2.69899e-47
146.625 2.69837e-47
146.75 2.69775e-47
146.875 2.69712e-47
147 2.69666e-47
147.125 2.69603e-47
147.25 2.69548e-47
147.375 2.69496e-47
147.5 2.69434e-47
147.625 2.69379e-47
147.75 2.69329e-47
147.875 2.69269e-47
148 2.6921e-47
148.125 2.69151e-47
148.25 2.69092e-47
148.375 2.69047e-47
148.5 2.68983e-47
148.625 2.68923e-47
148.75 2.68864e-47
148.875 2.68809e-47
149 2.68744e-47
149.125 2.68683e-47
149.25 2.68621e-47
149.375 2.68569e-47
149.5 2.6851e-47
149.625 2.68452e-47
149.75 2.68397e-47
149.875 2.68339e-47
150 2.68285e-47
150.125 2.68236e-47
150.25 2.68191e-47
150.375 2.68139e-47
150.5 2.68081e-47
150.625 2.68021e-47
150.75 2.67975e-47
150.875 2.67913e-47
151 2.67859e-47
151.125 2.67814e-47
151.25 2.6776e-47
151.375 2.67705e-47
151.5 2.67653e-47
151.625 2.67596e-47
151.75 2.6754e-47
151.875 2.67487e-47
152 2.67425e-47
152.125 2.67371e-47
152.25 2.67322e-47
152.375 2.67272e-47
152.5 2.67222e-47
152.625 2.67168e-47
